railroadcode,railroadname,reportmonth,reportyear,statecode,statename,countycode,countyname,freighttrainmiles,passengertrainmiles,yardswitchingmiles,othertrainmiles,totalmiles,employeemanhours,passengermiles,passengerstransported,locomotivetrainmiles,motortrainmiles,railroadtype,district,railroad_grouping,railroad_smt_grouping,railroad_class,parent_railroad_code,parent_railroad_name,railroad_holding_company,report_key,narrative
LI,Long Island Rail Road,04,2017,36,NEW YORK,81,QUEENS,0.0,700905.0,0.0,0.0,700905.0,1217062.0,192264322.0,7158667.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI042017,
NYA,New York & Atlantic Railway Company,04,2017,36,NEW YORK,81,QUEENS,7255.0,0.0,5426.0,0.0,12681.0,10074.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA042017,
LI,Long Island Rail Road,10,2017,36,NEW YORK,81,QUEENS,0.0,732375.0,0.0,0.0,732375.0,1352913.0,210129213.0,7818376.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI102017,
NYA,New York & Atlantic Railway Company,10,2017,36,NEW YORK,81,QUEENS,8510.0,0.0,5975.0,0.0,14485.0,10621.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA102017,
LI,Long Island Rail Road,02,2017,36,NEW YORK,81,QUEENS,0.0,663611.0,0.0,0.0,663611.0,1154217.0,175461189.0,6522399.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI022017,"ON 09-23-2019, THE DIRECTOR OF SAFETY MANAGEMENT SYSTEMS UPDATED 3 FRA 6180.81 FORMS."
NYA,New York & Atlantic Railway Company,01,2018,36,NEW YORK,81,QUEENS,9770.0,0.0,6014.0,0.0,15784.0,11238.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA012018,
LI,Long Island Rail Road,03,2018,36,NEW YORK,81,QUEENS,0.0,728100.0,0.0,0.0,728100.0,1442752.0,199489594.0,7412001.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI032018,"ON 06-06-2019, DIRECTOR OF SAFETY MANAGEMENT SYSTEMS UPDATED 55A COUNT TO 42. ONE TRESPASSER NON FATAL INJURY ADDED TO GR 20180301."
NYA,New York & Atlantic Railway Company,03,2018,36,NEW YORK,81,QUEENS,8545.0,0.0,6827.0,0.0,15372.0,10189.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA032018,
LI,Long Island Rail Road,11,2017,36,NEW YORK,81,QUEENS,0.0,704422.0,0.0,0.0,704422.0,1247860.0,198051655.0,7376934.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI112017,
LI,Long Island Rail Road,01,2018,36,NEW YORK,81,QUEENS,0.0,726981.0,0.0,0.0,726981.0,1366662.0,185250236.0,6882948.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI012018,"ON 09-23-2019, DIRECTOR OF SAFETY MANAGEMENT SYSTEMS UPDATED 1 FRA 6180.81 FORM."
NYA,New York & Atlantic Railway Company,05,2018,36,NEW YORK,81,QUEENS,11170.0,0.0,8234.0,0.0,19404.0,11094.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA052018,
LI,Long Island Rail Road,05,2018,36,NEW YORK,81,QUEENS,0.0,735812.0,0.0,0.0,735812.0,1432902.0,207313161.0,7716073.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI052018,ADDED ONE WORKER ON DUTY-RAILROAD EMPLOYEE AS A RESULT OF LATE REPORTING. NEW TOTAL IS 27. BOXES 6 AND 7 ALSO UPDATED TO REFLECT NAME OF REPORTING OFFICER AS LATCHMAN SINGH AND TITLE.
NYA,New York & Atlantic Railway Company,02,2018,36,NEW YORK,81,QUEENS,8825.0,0.0,6367.0,0.0,15192.0,9816.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA022018,
LI,Long Island Rail Road,12,2017,36,NEW YORK,81,QUEENS,0.0,728750.0,0.0,0.0,728750.0,1234452.0,196257083.0,7321816.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI122017,
BHR,"Brookhaven Rail, LLC",11,2017,36,NEW YORK,103,SUFFOLK,38.0,0.0,0.0,0.0,38.0,345.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR112017,
BHR,"Brookhaven Rail, LLC",12,2017,36,NEW YORK,103,SUFFOLK,33.0,0.0,0.0,0.0,33.0,318.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR122017,
NYA,New York & Atlantic Railway Company,06,2017,36,NEW YORK,81,QUEENS,9220.0,0.0,5678.0,0.0,14898.0,11065.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA062017,
LI,Long Island Rail Road,06,2017,36,NEW YORK,81,QUEENS,0.0,744972.0,0.0,0.0,744972.0,1323738.0,213240504.0,7943275.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062017,
NYA,New York & Atlantic Railway Company,12,2017,36,NEW YORK,81,QUEENS,7170.0,0.0,5926.0,0.0,13096.0,9457.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA122017,
NYA,New York & Atlantic Railway Company,04,2018,36,NEW YORK,81,QUEENS,9055.0,0.0,7355.0,0.0,16410.0,10871.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA042018,
LI,Long Island Rail Road,04,2018,36,NEW YORK,81,QUEENS,0.0,693801.0,0.0,0.0,693801.0,1382405.0,195363929.0,7267217.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI042018,
BHR,"Brookhaven Rail, LLC",01,2018,36,NEW YORK,103,SUFFOLK,38.0,0.0,0.0,0.0,38.0,325.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR012018,
LI,Long Island Rail Road,03,2017,36,NEW YORK,81,QUEENS,0.0,751667.0,0.0,0.0,751667.0,1382779.0,207973758.0,7723528.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI032017,"ON 09-17-2019, DIRECTOR OF SAFETY MANAGEMENT SYSTEMS (SMS) ADDED ONE 54 FORM DUE TO UPDATED DAMAGE COSTS. ON 09-23-2019, DIRECTOR OF SMS ADDED 1 FRA 6180.81 FORM"
NYA,New York & Atlantic Railway Company,06,2018,36,NEW YORK,81,QUEENS,10505.0,0.0,7725.0,0.0,18230.0,10470.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA062018,
NYA,New York & Atlantic Railway Company,03,2017,36,NEW YORK,81,QUEENS,8470.0,0.0,5702.0,0.0,14172.0,11558.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA032017,
NYA,New York & Atlantic Railway Company,11,2016,36,NEW YORK,81,QUEENS,7150.0,0.0,5190.0,0.0,12340.0,10694.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA112016,
NYA,New York & Atlantic Railway Company,12,2016,36,NEW YORK,81,QUEENS,8025.0,0.0,5583.0,0.0,13608.0,11056.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA122016,
BHR,"Brookhaven Rail, LLC",04,2018,36,NEW YORK,103,SUFFOLK,40.0,0.0,0.0,0.0,40.0,361.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR042018,
BHR,"Brookhaven Rail, LLC",05,2018,36,NEW YORK,103,SUFFOLK,38.0,0.0,0.0,0.0,38.0,320.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR052018,
BHR,"Brookhaven Rail, LLC",06,2018,36,NEW YORK,103,SUFFOLK,38.0,0.0,0.0,0.0,38.0,333.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR062018,
LI,Long Island Rail Road,12,2016,36,NEW YORK,81,QUEENS,0.0,750331.0,0.0,0.0,750331.0,1222150.0,205167548.0,7646609.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI122016,
LI,Long Island Rail Road,08,2018,36,NEW YORK,81,QUEENS,0.0,756623.0,0.0,0.0,756623.0,1289776.0,210753439.0,7858108.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI082018,"ONE WORKER ON DUTY/EMPLOYEE CASE (68390) CHANGED FROM REPORTABLE TO NON-REPORTABLE DUE TO NEW INFORMATION OBTAINED FROM DEPT. 01-22-2019, AS PER DIRECTOR- SMS, 2 MORE TRESPASSER FATLITIES ADDED FOR A TOTAL OF 6. 55A TOTAL UPDATE TO 38."
BHR,"Brookhaven Rail, LLC",01,2017,36,NEW YORK,103,SUFFOLK,42.0,0.0,0.0,0.0,42.0,369.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR012017,
LI,Long Island Rail Road,07,2018,36,NEW YORK,81,QUEENS,0.0,745604.0,0.0,0.0,745604.0,1371288.0,207736588.0,7752358.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI072018,"ONE NEW PASSENGER CASE ""68387"" ADDED AND WILL BE TRANSMIITED AS PART OF AUGUST 2018 FILING PERIOD. ONE NON TRESPASSER ON RAILROAD PROPERTY CASE ADDED AND TRANSMITTED AS PART OF MAY 2019 FILING."
LI,Long Island Rail Road,09,2018,36,NEW YORK,81,QUEENS,0.0,698227.0,0.0,0.0,698227.0,1310174.0,193747926.0,7227262.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI092018,"NEW FRA FORM 54 ADDED DUE TO UPDATED MAINTENANCE OF EQUIIPMENT COSTS FOR INCIDENT# 68541. ON 07-16-2019, 54 INCREASED BY 1 DUE TO UPDATED ENGINEERING COSTS."
NYA,New York & Atlantic Railway Company,01,2019,36,NEW YORK,81,QUEENS,9295.0,0.0,7300.0,0.0,16595.0,11393.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA012019,
LI,Long Island Rail Road,01,2019,36,NEW YORK,81,QUEENS,0.0,745507.0,0.0,0.0,745507.0,1404602.0,192700101.0,7166693.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI012019,"JANUARY 2019 SUMMARY NUMBERS. ON 07-17-2019, 54 COUNT INCREASED BY 1 DUE TO UPDATED ENGINEERING COSTS (INCIDENT# 69011)."
NYA,New York & Atlantic Railway Company,12,2018,36,NEW YORK,81,QUEENS,7805.0,0.0,6671.0,0.0,14476.0,9194.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA122018,
BHR,"Brookhaven Rail, LLC",02,2018,36,NEW YORK,103,SUFFOLK,29.0,0.0,0.0,0.0,29.0,292.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR022018,
BHR,"Brookhaven Rail, LLC",03,2018,36,NEW YORK,103,SUFFOLK,41.0,0.0,0.0,0.0,41.0,344.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR032018,
NYA,New York & Atlantic Railway Company,08,2018,36,NEW YORK,81,QUEENS,9590.0,0.0,6771.0,0.0,16361.0,11908.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA082018,
LI,Long Island Rail Road,04,2019,36,NEW YORK,81,QUEENS,0.0,727663.0,0.0,0.0,727663.0,1358742.0,207521544.0,7724038.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI042019,APRIL 2019 SUMMARY NUMBERS.
LI,Long Island Rail Road,10,2018,36,NEW YORK,81,QUEENS,0.0,752197.0,0.0,0.0,752197.0,1454509.0,219714087.0,8172734.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI102018,"OCTOBER 2018 SUMMARY NUMBERS. ON 10-18-2019, DIRECTOR OF SAFETY MANAGEMENT SYSTEMS ADDED 3 NEW REPORTABLES- 2 NON-TRESPASSERS & 1 EMPLOYEE ON DUTY. NEW TOTAL OF 55A = 40."
NYA,New York & Atlantic Railway Company,10,2018,36,NEW YORK,81,QUEENS,9915.0,0.0,7899.0,0.0,17814.0,11783.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA102018,REVISED RAILROAD WORKER HOURS 12-18-18.  INCREASE OVER PREVIOUS MONTH DUE TO HIRING/TRAINING.
BHR,"Brookhaven Rail, LLC",11,2018,36,NEW YORK,103,SUFFOLK,38.0,0.0,0.0,0.0,38.0,355.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR112018,
BHR,"Brookhaven Rail, LLC",12,2018,36,NEW YORK,103,SUFFOLK,34.0,0.0,0.0,0.0,34.0,319.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR122018,
NYA,New York & Atlantic Railway Company,09,2018,36,NEW YORK,81,QUEENS,9050.0,0.0,6884.0,0.0,15934.0,9488.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA092018,
LI,Long Island Rail Road,06,2018,36,NEW YORK,81,QUEENS,0.0,733250.0,0.0,0.0,733250.0,1388829.0,212932371.0,7940642.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062018,"ON 08-20-2019, ONE ADDITIONAL NON FATAL RAILROAD ON DUTY-RAILROAD EMPLOYEE ADDED FOR A NEW TOTAL OF 18. ON 08-27-2019, FROM CLAIMS REVIEW, 2 MORE CASES ADDED TO NON TRESPASSERS ON RAILROAD PROPERTY- NEW TOTAL OF 15 (69679, 69700)."
LI,Long Island Rail Road,12,2018,36,NEW YORK,81,QUEENS,0.0,727197.0,0.0,0.0,727197.0,1239532.0,203052022.0,7582808.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI122018,"DECEMBER 2018 SUMMARY NUMBERS. ON 10-18-2019, DIRECTOR OF SAFETY MANAGEMENT SYSTEMS ADDED 2 NEW EMPLOYEE ON DUTY REPORTABLES. NEW TOTAL OF 55A = 32."
NYA,New York & Atlantic Railway Company,07,2018,36,NEW YORK,81,QUEENS,8930.0,0.0,7569.0,0.0,16499.0,10357.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA072018,
NYA,New York & Atlantic Railway Company,11,2018,36,NEW YORK,81,QUEENS,8290.0,0.0,6419.0,0.0,14709.0,10010.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA112018,
LI,Long Island Rail Road,11,2018,36,NEW YORK,81,QUEENS,0.0,713199.0,0.0,0.0,713199.0,1270266.0,200653087.0,7477649.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI112018,"NOVEMBER 2018 SUMMARY NUMBERS. ON 10-06-2019, DIRECTOR OF SAFETY MANAGEMENT SYSTEMS ADDED 1 WORKER ON DUTY- RAILROAD EMPLOYEE NON FTAL INJURY (TOTAL = 19). TOATL OF 34 FRA 6180.55A"
LI,Long Island Rail Road,03,2019,36,NEW YORK,81,QUEENS,0.0,648676.0,0.0,0.0,648676.0,1395132.0,201921154.0,7515113.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI032019,"MARCH 2019 SUMMARY NUMBERS. ON 10-18-2019, DIRECTOR OF SAFETY MANAGEMENT SYSTEMS ADDED 3 NEW REPORTABLES- 2 NON-TRESPASSERS & 1 EMPLOYEE ON DUTY. NEW TOTAL OF 55A = 47."
LI,Long Island Rail Road,06,2019,36,NEW YORK,81,QUEENS,0.0,726805.0,0.0,0.0,726805.0,1292476.0,207328849.0,7736345.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062019,JUNE 2019 SUMMARY NUMBERS
NYA,New York & Atlantic Railway Company,05,2019,36,NEW YORK,81,QUEENS,9920.0,0.0,7186.0,0.0,17106.0,10946.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA052019,
LI,Long Island Rail Road,05,2019,36,NEW YORK,81,QUEENS,0.0,760641.0,0.0,0.0,760641.0,1377087.0,213994951.0,7974945.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI052019,MAY 2019 SUMMARY NUMBERS
